Date,,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-10-10 16:00:00-04:00,AAPL,216.39,216.39,216.36,,219.12,3658819,
2018-10-11 09:30:00-04:00,AAPL,214.52,216.34,212.75,,218.9,3848756,
2018-10-11 09:40:00-04:00,AAPL,213.34,217.62,212.96,,219.2464,2199888,
2018-10-11 09:50:00-04:00,AAPL,217.565,219.48,216.9174,,219.24,2267923,
2018-10-11 10:00:00-04:00,AAPL,219.29,219.5,217.21,,219.96,1641071,
2018-10-11 10:10:00-04:00,AAPL,218.11,218.2,215.57,,220.53,1223188,
2018-10-11 10:20:00-04:00,AAPL,216.1075,217.24,215.83,,220.25,829632,
2018-10-11 10:30:00-04:00,AAPL,217.18,217.97,216.619,,219.98,888625,
2018-10-11 10:40:00-04:00,AAPL,217.06,217.36,216.09,,220.41,633491,
2018-10-11 10:50:00-04:00,AAPL,216.12,216.94,215.71,,219.74,713625,
2018-10-11 11:00:00-04:00,AAPL,216.22,216.44,214.36,,219.55,1006439,
2018-10-11 11:10:00-04:00,AAPL,215.08,215.3568,213.95,,219.09,1131766,
2018-10-11 11:20:00-04:00,AAPL,215.05,216.23,215.05,,218.7,680322,
2018-10-11 11:30:00-04:00,AAPL,215.82,215.89,214.68,,219.19,516912,
2018-10-11 11:40:00-04:00,AAPL,215.24,217.6247,215.24,,219.5,822845,
2018-10-11 11:50:00-04:00,AAPL,217.62,218.03,216.56,,219.6566,794464,
2018-10-11 12:00:00-04:00,AAPL,216.725,217.16,216.28,,219.9945,496774,
2018-10-11 12:10:00-04:00,AAPL,216.42,217.89,216.36,,220.795,551501,
2018-10-11 12:20:00-04:00,AAPL,217.78,218.77,217.6,,221.1099,745852,
2018-10-11 12:30:00-04:00,AAPL,217.65,218.08,216.83,,221.965,514113,
2018-10-11 12:40:00-04:00,AAPL,216.93,217.48,216.41,,222.06,467258,
2018-10-11 12:50:00-04:00,AAPL,216.73,217.2,216.25,,222.22,359385,
2018-10-11 13:00:00-04:00,AAPL,216.93,216.93,215.89,,212.745,474663,
2018-10-11 13:10:00-04:00,AAPL,216.34,217.76,216,,211.3401,551716,
2018-10-11 13:20:00-04:00,AAPL,217.49,217.72,216.96,,210.07,414274,
2018-10-11 13:30:00-04:00,AAPL,217.54,218,216.96,,209.5297,378424,
2018-10-11 13:40:00-04:00,AAPL,217.47,217.65,216.39,,209.21,350045,
2018-10-11 13:50:00-04:00,AAPL,216.48,217.12,215.76,,207.4801,510745,
2018-10-11 14:00:00-04:00,AAPL,217.03,217.09,216.29,,206.7906,372760,
2018-10-11 14:10:00-04:00,AAPL,216.41,216.537,215.2,,207.36,649518,
2018-10-11 14:20:00-04:00,AAPL,215.84,216.57,215.18,,208,608795,
2018-10-11 14:30:00-04:00,AAPL,215.82,215.8797,214.47,,207.8622,865538,
2018-10-11 14:40:00-04:00,AAPL,214.7912,214.8,212.32,,207.76,2069028,
2018-10-11 14:50:00-04:00,AAPL,213.44,214.6756,213.09,,207.2698,1217746,
2018-10-11 15:00:00-04:00,AAPL,213.81,214.82,213.25,,207.41,1025277,
2018-10-11 15:10:00-04:00,AAPL,214.02,217.36,213.4,,206.75,1294886,
2018-10-11 15:20:00-04:00,AAPL,217.35,217.7,216.32,,207.2597,1094254,
2018-10-11 15:30:00-04:00,AAPL,216.69,217.5,215.7,,207.2392,890567,
2018-10-11 15:40:00-04:00,AAPL,216.72,216.76,214.45,,207.6604,1109313,
2018-10-11 15:50:00-04:00,AAPL,214.56,215.84,214.16,,207.08,2050040,
2018-10-11 16:00:00-04:00,AAPL,214.45,214.59,214.45,,206.23,2209617,
2018-10-12 09:30:00-04:00,AAPL,220.42,221.84,219.98,,206.8738,3445237,
2018-10-12 09:40:00-04:00,AAPL,221.0314,221.08,219.8,,206.28,1416500,
2018-10-12 09:50:00-04:00,AAPL,220.7,220.94,219.85,,206.2414,965982,
2018-10-12 10:00:00-04:00,AAPL,220.75,222.12,220.55,,206.66,1250135,
2018-10-12 10:10:00-04:00,AAPL,221.9184,222.25,220.7121,,206.43,1107881,
2018-10-12 10:20:00-04:00,AAPL,220.78,221.16,220.27,,206.44,767334,
2018-10-12 10:30:00-04:00,AAPL,220.31,221.44,220.22,,207.1807,762832,
2018-10-12 10:40:00-04:00,AAPL,221.2365,221.42,220.5707,,206.515,583914,
2018-10-12 10:50:00-04:00,AAPL,220.7017,221.25,220.1,,206.05,706040,
2018-10-12 11:00:00-04:00,AAPL,220.2,220.63,219.91,,206.16,645694,
2018-10-12 11:10:00-04:00,AAPL,220.5338,220.81,220.2,,207.1345,399763,
2018-10-12 11:20:00-04:00,AAPL,220.3095,220.7229,219.85,,206.25,431910,
2018-10-12 11:30:00-04:00,AAPL,220.07,220.08,219.16,,219.31,732142,
2018-10-12 11:40:00-04:00,AAPL,219.3041,219.4,218,,218.8599,907365,
2018-10-12 11:50:00-04:00,AAPL,218.85,219.48,218.65,,219.02,424952,
2018-10-12 12:00:00-04:00,AAPL,219.02,219.28,218.2,,218.72,427287,
2018-10-12 12:10:00-04:00,AAPL,218.7459,219.15,218.38,,218.69,267900,
2018-10-12 12:20:00-04:00,AAPL,218.69,219.09,218.24,,218.6736,317111,
2018-10-12 12:30:00-04:00,AAPL,218.68,219,218.13,,218.22,368990,
2018-10-12 12:40:00-04:00,AAPL,218.187,218.51,216.84,,217.04,819742,
2018-10-12 12:50:00-04:00,AAPL,217.025,218.66,216.9,,218.57,628811,
2018-10-12 13:00:00-04:00,AAPL,218.5744,219.92,218.21,,219.6478,582446,
2018-10-12 13:10:00-04:00,AAPL,219.67,219.95,218.65,,218.72,461507,
2018-10-12 13:20:00-04:00,AAPL,218.72,219.2353,218.42,,218.45,414634,
2018-10-12 13:30:00-04:00,AAPL,218.45,218.459,217.6872,,218.07,368093,
2018-10-12 13:40:00-04:00,AAPL,218.08,219.23,217.79,,219.13,366307,
2018-10-12 13:50:00-04:00,AAPL,219.17,219.1799,218.395,,218.58,241802,
2018-10-12 14:00:00-04:00,AAPL,218.58,218.88,218.01,,218.34,277108,
2018-10-12 14:10:00-04:00,AAPL,218.365,218.6399,217.45,,218.46,342121,
2018-10-12 14:20:00-04:00,AAPL,218.55,219.25,217.96,,219.1499,267534,
2018-10-12 14:30:00-04:00,AAPL,219.15,219.17,218.15,,218.55,269965,
2018-10-12 14:40:00-04:00,AAPL,218.57,218.79,218.2,,218.64,248093,
2018-10-12 14:50:00-04:00,AAPL,218.65,220.13,218.56,,219.8399,562773,
2018-10-12 15:00:00-04:00,AAPL,219.79,220.2,219.44,,220.0348,419869,
2018-10-12 15:10:00-04:00,AAPL,220.02,220.46,219.94,,220.13,493597,
2018-10-12 15:20:00-04:00,AAPL,220.13,221.01,220.06,,220.78,798704,
2018-10-12 15:30:00-04:00,AAPL,220.78,220.95,220.43,,220.78,650680,
2018-10-12 15:40:00-04:00,AAPL,220.7511,221.85,220.695,,221.839,1162972,
2018-10-12 15:50:00-04:00,AAPL,221.85,222.88,221.81,,222.11,2762572,
2018-10-12 16:00:00-04:00,AAPL,222.11,222.11,222.11,,222.11,2572118,
2018-10-15 09:30:00-04:00,AAPL,221.16,221.83,219.54,,219.6,1624203,
2018-10-15 09:40:00-04:00,AAPL,219.59,220.42,219.46,,219.8217,1046344,
2018-10-15 09:50:00-04:00,AAPL,219.81,219.93,218.73,,219.12,1001740,
2018-10-15 10:00:00-04:00,AAPL,219.13,219.32,217.87,,218.4058,1060115,
2018-10-15 10:10:00-04:00,AAPL,218.4,218.96,217.72,,217.9934,763197,
2018-10-15 10:20:00-04:00,AAPL,218.02,219.44,217.941,,219.08,632981,
2018-10-15 10:30:00-04:00,AAPL,219.05,220.03,218.91,,219.83,675109,
2018-10-15 10:40:00-04:00,AAPL,219.85,220,218.37,,218.68,649467,
2018-10-15 10:50:00-04:00,AAPL,218.73,219.3,218.53,,219.1756,533404,
2018-10-15 11:00:00-04:00,AAPL,219.18,219.58,218.6,,219.4364,527960,
