Date,,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-10-01 15:00:00-04:00,AAPL,227.16,227.27,227.1,,227.16,225888,
2018-10-01 15:10:00-04:00,AAPL,227.16,227.33,226.96,,227.16,225134,
2018-10-01 15:20:00-04:00,AAPL,227.21,227.3,226.62,,227.21,362271,
2018-10-01 15:30:00-04:00,AAPL,226.79,226.83,226.35,,226.79,446612,
2018-10-01 15:40:00-04:00,AAPL,226.62,226.97,226.54,,226.62,423021,
2018-10-01 15:50:00-04:00,AAPL,226.89,227.46,226.68,,226.89,1027081,
2018-10-01 16:00:00-04:00,AAPL,227.26,227.26,227.26,,227.26,1099129,
2018-10-02 09:30:00-04:00,AAPL,227.25,228.2,226.688,,227.25,1261640,
2018-10-02 09:40:00-04:00,AAPL,227.2237,228.45,226.63,,227.2237,870056,
2018-10-02 09:50:00-04:00,AAPL,228.23,229.34,228.1943,,228.23,1118323,
2018-10-02 10:00:00-04:00,AAPL,229.24,229.43,228.83,,229.24,721036,
2018-10-02 10:10:00-04:00,AAPL,228.8538,228.9599,228.56,,228.8538,532159,
2018-10-02 10:20:00-04:00,AAPL,228.7,229.28,228.57,,228.7,521169,
2018-10-02 10:30:00-04:00,AAPL,229.18,229.39,228.85,,229.18,512219,
2018-10-02 10:40:00-04:00,AAPL,228.93,229.07,228.32,,228.93,459624,
2018-10-02 10:50:00-04:00,AAPL,228.99,229.35,228.99,,228.99,444697,
2018-10-02 11:00:00-04:00,AAPL,229.14,229.18,228.72,,229.14,402278,
2018-10-02 11:10:00-04:00,AAPL,229.03,229.1,228.82,,229.03,226291,
2018-10-02 11:20:00-04:00,AAPL,228.827,229.3596,228.82,,228.827,455211,
2018-10-02 11:30:00-04:00,AAPL,229.25,229.56,229.22,,229.25,658705,
2018-10-02 11:40:00-04:00,AAPL,229.28,229.67,229.13,,229.28,464175,
2018-10-02 11:50:00-04:00,AAPL,229.66,229.85,229.41,,229.66,504132,
2018-10-02 12:00:00-04:00,AAPL,229.81,229.88,229.63,,229.81,369942,
2018-10-02 12:10:00-04:00,AAPL,229.7048,229.73,229.34,,229.7048,304032,
2018-10-02 12:20:00-04:00,AAPL,229.49,229.81,229.4899,,229.49,235287,
2018-10-02 12:30:00-04:00,AAPL,229.75,230,229.72,,229.75,332400,
2018-10-02 12:40:00-04:00,AAPL,229.9284,230,229.38,,229.9284,385619,
2018-10-02 12:50:00-04:00,AAPL,229.3928,229.3928,229.03,,229.3928,432500,
2018-10-02 13:00:00-04:00,AAPL,229.21,229.38,229.19,,229.21,217226,
2018-10-02 13:10:00-04:00,AAPL,229.2893,229.31,229.0167,,229.2893,257264,
2018-10-02 13:20:00-04:00,AAPL,229.18,229.44,229.15,,229.18,178593,
2018-10-02 13:30:00-04:00,AAPL,229.41,229.6664,229.34,,229.41,254155,
2018-10-02 13:40:00-04:00,AAPL,229.6649,229.84,229.6,,229.6649,235122,
2018-10-02 13:50:00-04:00,AAPL,229.7762,229.84,229.38,,229.7762,273908,
2018-10-02 14:00:00-04:00,AAPL,229.5236,229.815,229.4425,,229.5236,238936,
2018-10-02 14:10:00-04:00,AAPL,229.814,229.87,229.6,,229.814,223497,
2018-10-02 14:20:00-04:00,AAPL,229.72,230,229.72,,229.72,381179,
2018-10-02 14:30:00-04:00,AAPL,229.865,229.895,229.47,,229.865,363475,
2018-10-02 14:40:00-04:00,AAPL,229.64,229.73,229.35,,229.64,302494,
2018-10-02 14:50:00-04:00,AAPL,229.56,229.61,229.37,,229.56,239046,
2018-10-02 15:00:00-04:00,AAPL,229.585,229.59,228.69,,229.585,735387,
2018-10-02 15:10:00-04:00,AAPL,228.96,229.1,228.27,,228.96,541021,
2018-10-02 15:20:00-04:00,AAPL,228.288,228.7393,227.92,,228.288,665517,
2018-10-02 15:30:00-04:00,AAPL,228.67,229.1932,228.67,,228.67,506868,
2018-10-02 15:40:00-04:00,AAPL,229.04,229.7,229.03,,229.04,553479,
2018-10-02 15:50:00-04:00,AAPL,229.59,229.74,229.28,,229.59,972591,
2018-10-02 16:00:00-04:00,AAPL,229.28,229.29,229.28,,229.28,1346878,
2018-10-03 09:30:00-04:00,AAPL,230.05,231.67,229.78,,230.05,2059744,
2018-10-03 09:40:00-04:00,AAPL,231.35,231.95,230.98,,231.35,1057074,
2018-10-03 09:50:00-04:00,AAPL,231.8,232.33,231.73,,231.8,961729,
2018-10-03 10:00:00-04:00,AAPL,231.9,232.96,231.83,,231.9,1336932,
2018-10-03 10:10:00-04:00,AAPL,232.91,233.47,232.44,,232.91,1136787,
2018-10-03 10:20:00-04:00,AAPL,233.09,233.28,232.7501,,233.09,638753,
2018-10-03 10:30:00-04:00,AAPL,232.84,233.12,232.57,,232.84,721687,
2018-10-03 10:40:00-04:00,AAPL,232.73,232.83,232.31,,232.73,654806,
2018-10-03 10:50:00-04:00,AAPL,232.529,232.58,232.23,,232.529,629716,
2018-10-03 11:00:00-04:00,AAPL,232.53,232.58,232.08,,232.53,681686,
2018-10-03 11:10:00-04:00,AAPL,232.54,233.08,232.3602,,232.54,706384,
2018-10-03 11:20:00-04:00,AAPL,232.92,233.3,232.85,,232.92,560190,
2018-10-03 11:30:00-04:00,AAPL,233.0601,233.139,232.28,,233.0601,602844,
2018-10-03 11:40:00-04:00,AAPL,232.34,232.43,231.75,,232.34,856311,
2018-10-03 11:50:00-04:00,AAPL,232.2297,232.74,232.229,,232.2297,508909,
2018-10-03 12:00:00-04:00,AAPL,232.74,232.84,232.35,,232.74,304459,
2018-10-03 12:10:00-04:00,AAPL,232.3987,232.68,232.36,,232.3987,281288,
2018-10-03 12:20:00-04:00,AAPL,232.5573,232.81,232.552,,232.5573,247962,
2018-10-03 12:30:00-04:00,AAPL,232.605,232.61,232.2,,232.605,269450,
2018-10-03 12:40:00-04:00,AAPL,232.25,232.4599,232.05,,232.25,285316,
2018-10-03 12:50:00-04:00,AAPL,232.42,232.69,232.2891,,232.42,251332,
2018-10-03 13:00:00-04:00,AAPL,232.68,232.94,232.66,,232.68,259699,
2018-10-03 13:10:00-04:00,AAPL,232.76,232.89,232.65,,232.76,211003,
2018-10-03 13:20:00-04:00,AAPL,232.73,232.8,232.49,,232.73,172554,
2018-10-03 13:30:00-04:00,AAPL,232.6945,232.8895,232.65,,232.6945,199524,
2018-10-03 13:40:00-04:00,AAPL,232.79,232.8,232.48,,232.79,198123,
2018-10-03 13:50:00-04:00,AAPL,232.64,232.74,232.49,,232.64,188704,
2018-10-03 14:00:00-04:00,AAPL,232.51,232.88,232.43,,232.51,219726,
2018-10-03 14:10:00-04:00,AAPL,232.85,232.8522,232.54,,232.85,216388,
2018-10-03 14:20:00-04:00,AAPL,232.63,232.68,232.43,,232.63,198975,
2018-10-03 14:30:00-04:00,AAPL,232.5,232.53,231.76,,232.5,593638,
2018-10-03 14:40:00-04:00,AAPL,232.12,232.4325,231.88,,232.12,460678,
2018-10-03 14:50:00-04:00,AAPL,232.13,232.57,231.92,,232.13,523086,
2018-10-03 15:00:00-04:00,AAPL,232.3897,232.55,231.96,,232.3897,391489,
2018-10-03 15:10:00-04:00,AAPL,232.32,232.38,232.0266,,232.32,402828,
2018-10-03 15:20:00-04:00,AAPL,232.17,232.41,231.571,,232.17,674136,
2018-10-03 15:30:00-04:00,AAPL,231.8902,232.1506,231.76,,231.8902,453335,
2018-10-03 15:40:00-04:00,AAPL,231.84,232.14,231.8,,231.84,459543,
2018-10-03 15:50:00-04:00,AAPL,231.96,232.18,231.92,,231.96,1006479,
2018-10-03 16:00:00-04:00,AAPL,232.07,232.07,232.07,,232.07,1392823,
2018-10-04 09:30:00-04:00,AAPL,230.78,232.35,230.26,,230.78,2070522,
2018-10-04 09:40:00-04:00,AAPL,230.715,230.728,229.07,,230.715,1821172,
2018-10-04 09:50:00-04:00,AAPL,229.75,230.42,229.57,,229.75,926502,
2018-10-04 10:00:00-04:00,AAPL,229.91,230.22,229.37,,229.91,762565,
2018-10-04 10:10:00-04:00,AAPL,230.19,230.33,229.77,,230.19,628297,
2018-10-04 10:20:00-04:00,AAPL,229.9505,230.09,229.34,,229.9505,696846,
2018-10-04 10:30:00-04:00,AAPL,229.78,229.97,229.37,,229.78,557021,
2018-10-04 10:40:00-04:00,AAPL,229.92,229.9699,229.19,,229.92,591460,
2018-10-04 10:50:00-04:00,AAPL,229.23,229.65,229.13,,229.23,569381,
2018-10-04 11:00:00-04:00,AAPL,229.2,229.6,229.08,,229.2,393650,
2018-10-04 11:10:00-04:00,AAPL,229.545,229.96,229.34,,229.545,511615,
2018-10-04 11:20:00-04:00,AAPL,229.7,229.92,229.38,,229.7,346165,
2018-10-04 11:30:00-04:00,AAPL,229.5,229.65,228.61,,229.5,748216,
2018-10-04 11:40:00-04:00,AAPL,228.65,229.06,228.08,,228.65,690356,
2018-10-04 11:50:00-04:00,AAPL,228.2,228.5,227.82,,228.2,680620,
2018-10-04 12:00:00-04:00,AAPL,228.15,228.87,227.72,,228.15,653972,
2018-10-04 12:10:00-04:00,AAPL,228.57,228.6645,228.17,,228.57,421520,
2018-10-04 12:20:00-04:00,AAPL,228.415,228.52,227.3,,228.415,806489,
2018-10-04 12:30:00-04:00,AAPL,227.82,228.8199,227.74,,227.82,535258,
2018-10-04 12:40:00-04:00,AAPL,228.785,228.785,228.1125,,228.785,339801,
2018-10-04 12:50:00-04:00,AAPL,228.1581,228.1895,227.43,,228.1581,399293,
2018-10-04 13:00:00-04:00,AAPL,227.93,228.2798,227.65,,227.93,256578,
2018-10-04 13:10:00-04:00,AAPL,228.2561,228.2561,227.57,,228.2561,353764,
2018-10-04 13:20:00-04:00,AAPL,227.62,228.34,227.4313,,227.62,466097,
2018-10-04 13:30:00-04:00,AAPL,228.05,228.05,227.46,,228.05,347188,
2018-10-04 13:40:00-04:00,AAPL,227.8,228.12,227.3362,,227.8,380190,
2018-10-04 13:50:00-04:00,AAPL,227.42,227.91,227.28,,227.42,424507,
2018-10-04 14:00:00-04:00,AAPL,227.69,228.18,227.69,,227.69,422841,
2018-10-04 14:10:00-04:00,AAPL,227.81,228.05,227.39,,227.81,378238,
2018-10-04 14:20:00-04:00,AAPL,227.55,227.64,226.73,,227.55,779000,
2018-10-04 14:30:00-04:00,AAPL,227.55,228.35,227.37,,227.55,481764,
2018-10-04 14:40:00-04:00,AAPL,228.23,228.27,227.5281,,228.23,429550,
2018-10-04 14:50:00-04:00,AAPL,227.84,228.4899,227.71,,227.84,438129,
2018-10-04 15:00:00-04:00,AAPL,228.27,228.52,228.0764,,228.27,313869,
2018-10-04 15:10:00-04:00,AAPL,228.3266,228.4,227.93,,228.3266,312179,
2018-10-04 15:20:00-04:00,AAPL,228.16,228.18,227.77,,228.16,329313,
2018-10-04 15:30:00-04:00,AAPL,227.84,228.0044,227.389,,227.84,369621,
2018-10-04 15:40:00-04:00,AAPL,227.51,228.62,227.42,,227.51,790033,
2018-10-04 15:50:00-04:00,AAPL,228.45,228.62,227.63,,228.45,1225053,
2018-10-04 16:00:00-04:00,AAPL,227.99,227.99,227.99,,227.99,1867737,
2018-10-05 09:30:00-04:00,AAPL,227.96,228.41,226.84,,227.96,1219617,
2018-10-05 09:40:00-04:00,AAPL,227.4186,227.609,226.37,,227.4186,851216,
2018-10-05 09:50:00-04:00,AAPL,226.4,226.598,225.67,,226.4,935825,
2018-10-05 10:00:00-04:00,AAPL,226.1,226.5595,225.56,,226.1,705190,
2018-10-05 10:10:00-04:00,AAPL,225.86,226.22,225.64,,225.86,601574,
2018-10-05 10:20:00-04:00,AAPL,225.83,226.68,225.75,,225.83,610161,
2018-10-05 10:30:00-04:00,AAPL,226.42,226.74,226.23,,226.42,378204,
2018-10-05 10:40:00-04:00,AAPL,226.24,226.44,225.42,,226.24,518874,
2018-10-05 10:50:00-04:00,AAPL,225.52,226.07,225.28,,225.52,514726,
2018-10-05 11:00:00-04:00,AAPL,226.03,226.06,225.4,,226.03,435926,
2018-10-05 11:10:00-04:00,AAPL,225.46,225.469,224.16,,225.46,1092965,
2018-10-05 11:20:00-04:00,AAPL,224.36,224.82,223.85,,224.36,771981,
2018-10-05 11:30:00-04:00,AAPL,224.49,224.9,224.24,,224.49,409885,
2018-10-05 11:40:00-04:00,AAPL,224.77,224.79,223.69,,224.77,672759,
2018-10-05 11:50:00-04:00,AAPL,224.1598,224.23,223.55,,224.1598,540752,
2018-10-05 12:00:00-04:00,AAPL,223.92,224.65,223.86,,223.92,430981,
2018-10-05 12:10:00-04:00,AAPL,224.54,224.63,224,,224.54,374753,
2018-10-05 12:20:00-04:00,AAPL,224.23,224.78,224.16,,224.23,407192,
2018-10-05 12:30:00-04:00,AAPL,224.36,224.37,223.3,,224.36,624905,
2018-10-05 12:40:00-04:00,AAPL,223.47,223.67,223.12,,223.47,514002,
2018-10-05 12:50:00-04:00,AAPL,223.639,223.69,222.73,,223.639,570525,
2018-10-05 13:00:00-04:00,AAPL,222.86,222.86,221.25,,222.86,1196135,
2018-10-05 13:10:00-04:00,AAPL,221.57,222.09,221.22,,221.57,958098,
2018-10-05 13:20:00-04:00,AAPL,221.94,221.94,220.58,,221.94,960331,
2018-10-05 13:30:00-04:00,AAPL,221.55,222.38,221.43,,221.55,659207,
2018-10-05 13:40:00-04:00,AAPL,222.2736,222.95,222.2736,,222.2736,707659,
2018-10-05 13:50:00-04:00,AAPL,222.64,223.5,222.3129,,222.64,665652,
2018-10-05 14:00:00-04:00,AAPL,223.2639,223.85,223,,223.2639,564808,
2018-10-05 14:10:00-04:00,AAPL,223.13,224.06,223.03,,223.13,411173,
2018-10-05 14:20:00-04:00,AAPL,224.0403,224.33,223.85,,224.0403,502358,
2018-10-05 14:30:00-04:00,AAPL,224.2297,224.5,223.86,,224.2297,508850,
2018-10-05 14:40:00-04:00,AAPL,224.21,225.2,224.21,,224.21,736414,
2018-10-05 14:50:00-04:00,AAPL,224.71,225.07,224.4084,,224.71,468892,
2018-10-05 15:00:00-04:00,AAPL,224.94,225.38,224.58,,224.94,558190,
2018-10-05 15:10:00-04:00,AAPL,225.04,225.25,224.59,,225.04,417225,
2018-10-05 15:20:00-04:00,AAPL,224.93,225.22,224.5,,224.93,462415,
2018-10-05 15:30:00-04:00,AAPL,224.6374,224.67,224.02,,224.6374,584877,
2018-10-05 15:40:00-04:00,AAPL,224.42,225,224.14,,224.42,706198,
2018-10-05 15:50:00-04:00,AAPL,224.79,224.8,223.81,,224.79,1446375,
2018-10-05 16:00:00-04:00,AAPL,224.47,224.47,224.29,,224.47,1531880,
2018-10-08 09:30:00-04:00,AAPL,222.21,222.85,221.02,,222.21,2269980,
2018-10-08 09:40:00-04:00,AAPL,222.31,223.44,221.92,,222.31,937593,
2018-10-08 09:50:00-04:00,AAPL,222.55,223.35,222.55,,222.55,788805,
2018-10-08 10:00:00-04:00,AAPL,222.86,223.16,222.53,,222.86,643128,
2018-10-08 10:10:00-04:00,AAPL,223.03,223.98,222.84,,223.03,742287,
2018-10-08 10:20:00-04:00,AAPL,223.74,224.3,223.64,,223.74,659834,
2018-10-08 10:30:00-04:00,AAPL,223.88,223.92,223.04,,223.88,428025,
2018-10-08 10:40:00-04:00,AAPL,223.3722,223.44,222.47,,223.3722,423648,
2018-10-08 10:50:00-04:00,AAPL,222.695,223.23,222.51,,222.695,427042,
2018-10-08 11:00:00-04:00,AAPL,223.12,223.19,222.22,,223.12,451750,
2018-10-08 11:10:00-04:00,AAPL,222.35,222.91,222.28,,222.35,397040,
2018-10-08 11:20:00-04:00,AAPL,222.71,223.21,222.38,,222.71,366781,
2018-10-08 11:30:00-04:00,AAPL,222.47,222.71,221.55,,222.47,552142,
2018-10-08 11:40:00-04:00,AAPL,221.61,221.61,220.2,,221.61,1110403,
2018-10-08 11:50:00-04:00,AAPL,221.16,221.68,220.75,,221.16,640529,
2018-10-08 12:00:00-04:00,AAPL,221.54,221.6518,221,,221.54,378561,
2018-10-08 12:10:00-04:00,AAPL,221.3698,221.3698,220.55,,221.3698,435297,
2018-10-08 12:20:00-04:00,AAPL,220.89,222.23,220.73,,220.89,505498,
2018-10-08 12:30:00-04:00,AAPL,222.08,222.37,221.7901,,222.08,293891,
2018-10-08 12:40:00-04:00,AAPL,222.2,222.36,221.57,,222.2,288541,
2018-10-08 12:50:00-04:00,AAPL,221.88,221.97,220.89,,221.88,352858,
2018-10-08 13:00:00-04:00,AAPL,220.94,222.35,220.94,,220.94,374827,
2018-10-08 13:10:00-04:00,AAPL,222.19,222.2812,221.55,,222.19,283030,
2018-10-08 13:20:00-04:00,AAPL,221.64,222.23,221.5146,,221.64,294209,
2018-10-08 13:30:00-04:00,AAPL,221.82,222.949,221.77,,221.82,476187,
2018-10-08 13:40:00-04:00,AAPL,222.83,223.28,222.7979,,222.83,397202,
2018-10-08 13:50:00-04:00,AAPL,222.97,223.15,222.4404,,222.97,250029,
2018-10-08 14:00:00-04:00,AAPL,222.48,223.75,222.4,,222.48,419958,
2018-10-08 14:10:00-04:00,AAPL,223.49,223.56,222.893,,223.49,360798,
2018-10-08 14:20:00-04:00,AAPL,222.9492,223.5,222.52,,222.9492,396188,
2018-10-08 14:30:00-04:00,AAPL,222.5517,223.3,222.5517,,222.5517,325937,
2018-10-08 14:40:00-04:00,AAPL,223.04,223.5,222.81,,223.04,249506,
2018-10-08 14:50:00-04:00,AAPL,223.36,223.61,223.23,,223.36,322533,
2018-10-08 15:00:00-04:00,AAPL,223.395,224.1169,223.33,,223.395,547597,
2018-10-08 15:10:00-04:00,AAPL,223.9101,224.2,223.81,,223.9101,415710,
2018-10-08 15:20:00-04:00,AAPL,224.1,224.19,223.65,,224.1,375383,
2018-10-08 15:30:00-04:00,AAPL,223.77,224.68,223.77,,223.77,611434,
2018-10-08 15:40:00-04:00,AAPL,224.56,224.8,224.275,,224.56,607355,
2018-10-08 15:50:00-04:00,AAPL,224.4,224.5295,223.75,,224.4,1217151,
2018-10-08 16:00:00-04:00,AAPL,223.77,223.77,223.77,,223.77,1950903,
2018-10-09 09:30:00-04:00,AAPL,223.64,224.93,222.87,,223.64,1806833,
2018-10-09 09:40:00-04:00,AAPL,224.015,224.1214,222.25,,224.015,1197400,
2018-10-09 09:50:00-04:00,AAPL,222.93,224.26,222.65,,222.93,751881,
2018-10-09 10:00:00-04:00,AAPL,224.13,224.45,223.55,,224.13,625933,
2018-10-09 10:10:00-04:00,AAPL,223.6,224.95,223.33,,223.6,777413,
2018-10-09 10:20:00-04:00,AAPL,224.9,226.38,224.87,,224.9,1040261,
2018-10-09 10:30:00-04:00,AAPL,226.2878,226.71,226.16,,226.2878,1008333,
2018-10-09 10:40:00-04:00,AAPL,226.56,227.05,226.48,,226.56,773549,
2018-10-09 10:50:00-04:00,AAPL,226.618,226.78,226.04,,226.618,606861,
2018-10-09 11:00:00-04:00,AAPL,226.36,226.52,225.5332,,226.36,707406,
2018-10-09 11:10:00-04:00,AAPL,225.6054,225.91,225.12,,225.6054,581458,
2018-10-09 11:20:00-04:00,AAPL,225.8472,226.88,225.8459,,225.8472,444169,
2018-10-09 11:30:00-04:00,AAPL,226.5001,226.76,226.22,,226.5001,290156,
2018-10-09 11:40:00-04:00,AAPL,226.6034,226.77,226.0802,,226.6034,276100,
2018-10-09 11:50:00-04:00,AAPL,226.23,226.78,226.2,,226.23,280250,
2018-10-09 12:00:00-04:00,AAPL,226.565,226.87,226.27,,226.565,343403,
2018-10-09 12:10:00-04:00,AAPL,226.29,226.31,225.6,,226.29,349809,
2018-10-09 12:20:00-04:00,AAPL,225.69,226.0599,225.6231,,225.69,200230,
2018-10-09 12:30:00-04:00,AAPL,225.7,226.16,225.39,,225.7,254296,
2018-10-09 12:40:00-04:00,AAPL,226.0548,226.0548,224.93,,226.0548,351323,
2018-10-09 12:50:00-04:00,AAPL,225.175,225.579,224.93,,225.175,268273,
2018-10-09 13:00:00-04:00,AAPL,225.4,225.42,224.83,,225.4,320985,
2018-10-09 13:10:00-04:00,AAPL,225.17,226,225.1505,,225.17,256616,
2018-10-09 13:20:00-04:00,AAPL,225.74,226.22,225.74,,225.74,229891,
2018-10-09 13:30:00-04:00,AAPL,225.9,225.92,225.29,,225.9,197104,
2018-10-09 13:40:00-04:00,AAPL,225.45,225.6537,224.777,,225.45,337028,
2018-10-09 13:50:00-04:00,AAPL,225.2,225.85,225.12,,225.2,243675,
2018-10-09 14:00:00-04:00,AAPL,225.61,226.0175,225.3,,225.61,232055,
2018-10-09 14:10:00-04:00,AAPL,225.97,226.28,225.71,,225.97,275701,
2018-10-09 14:20:00-04:00,AAPL,225.74,226.08,225.55,,225.74,215042,
2018-10-09 14:30:00-04:00,AAPL,225.9,226.01,225.38,,225.9,226542,
2018-10-09 14:40:00-04:00,AAPL,225.82,226.3,225.77,,225.82,306112,
2018-10-09 14:50:00-04:00,AAPL,226.21,226.819,226.11,,226.21,379019,
2018-10-09 15:00:00-04:00,AAPL,226.67,226.74,226.45,,226.67,256855,
2018-10-09 15:10:00-04:00,AAPL,226.64,226.93,226.4,,226.64,355735,
2018-10-09 15:20:00-04:00,AAPL,226.79,226.81,226.28,,226.79,383335,
2018-10-09 15:30:00-04:00,AAPL,226.6,227.1,226.49,,226.6,545047,
2018-10-09 15:40:00-04:00,AAPL,226.98,227.27,226.7189,,226.98,783034,
2018-10-09 15:50:00-04:00,AAPL,227.05,227.17,226.68,,227.05,1101707,
2018-10-09 16:00:00-04:00,AAPL,226.87,226.91,226.87,,226.87,1104423,
2018-10-10 09:30:00-04:00,AAPL,225.46,226.35,224.25,,225.46,1415614,
2018-10-10 09:40:00-04:00,AAPL,224.505,225.65,224.3,,224.505,905287,
2018-10-10 09:50:00-04:00,AAPL,224.3375,224.35,222.88,,224.3375,1247517,
2018-10-10 10:00:00-04:00,AAPL,223.59,224.1594,222.56,,223.59,985290,
2018-10-10 10:10:00-04:00,AAPL,223.89,224,223.08,,223.89,676986,
2018-10-10 10:20:00-04:00,AAPL,223.84,224.14,222.87,,223.84,837275,
2018-10-10 10:30:00-04:00,AAPL,223.49,224.01,223.05,,223.49,487898,
2018-10-10 10:40:00-04:00,AAPL,223.44,224.38,223.21,,223.44,674196,
2018-10-10 10:50:00-04:00,AAPL,223.59,224.35,223.12,,223.59,472446,
2018-10-10 11:00:00-04:00,AAPL,223.65,224.07,222.27,,223.65,815321,
2018-10-10 11:10:00-04:00,AAPL,222.3,223.31,222.17,,222.3,797764,
2018-10-10 11:20:00-04:00,AAPL,222.87,223.5,222.37,,222.87,771637,
2018-10-10 11:30:00-04:00,AAPL,223.3546,223.54,222.8,,223.3546,426148,
2018-10-10 11:40:00-04:00,AAPL,223.09,224.28,223.04,,223.09,502297,
2018-10-10 11:50:00-04:00,AAPL,224.25,224.4,223.35,,224.25,312825,
2018-10-10 12:00:00-04:00,AAPL,223.34,223.5055,222.77,,223.34,472731,
2018-10-10 12:10:00-04:00,AAPL,223.19,223.94,223.09,,223.19,417559,
2018-10-10 12:20:00-04:00,AAPL,223.93,223.9699,223.27,,223.93,241561,
2018-10-10 12:30:00-04:00,AAPL,223.309,223.58,223.01,,223.309,263688,
2018-10-10 12:40:00-04:00,AAPL,223.3,223.46,222.93,,223.3,282224,
2018-10-10 12:50:00-04:00,AAPL,223.06,223.4437,222.55,,223.06,341920,
2018-10-10 13:00:00-04:00,AAPL,222.6,222.86,222.17,,222.6,497449,
2018-10-10 13:10:00-04:00,AAPL,222.82,223.8196,222.59,,222.82,527586,
2018-10-10 13:20:00-04:00,AAPL,223.51,223.81,223.2201,,223.51,266247,
2018-10-10 13:30:00-04:00,AAPL,223.23,223.33,222.7,,223.23,321429,
2018-10-10 13:40:00-04:00,AAPL,222.87,223.22,222.37,,222.87,349779,
2018-10-10 13:50:00-04:00,AAPL,223.1321,223.1321,222.42,,223.1321,250749,
2018-10-10 14:00:00-04:00,AAPL,222.71,222.84,221.5,,222.71,642618,
2018-10-10 14:10:00-04:00,AAPL,221.61,222.48,221.58,,221.61,581975,
2018-10-10 14:20:00-04:00,AAPL,221.896,222.14,221.58,,221.896,439427,
2018-10-10 14:30:00-04:00,AAPL,221.77,222,220.7,,221.77,748128,
2018-10-10 14:40:00-04:00,AAPL,221.076,221.076,220.16,,221.076,831321,
2018-10-10 14:50:00-04:00,AAPL,220.285,221.72,220.25,,220.285,747742,
2018-10-10 15:00:00-04:00,AAPL,221.365,221.365,220.2,,221.365,625332,
2018-10-10 15:10:00-04:00,AAPL,220.5972,220.8373,219.52,,220.5972,1277048,
2018-10-10 15:20:00-04:00,AAPL,219.8915,220.94,219.65,,219.8915,987595,
2018-10-10 15:30:00-04:00,AAPL,220.85,220.9,219.32,,220.85,1027163,
2018-10-10 15:40:00-04:00,AAPL,219.56,219.56,218.26,,219.56,2032409,
2018-10-10 15:50:00-04:00,AAPL,219.02,219.02,216.05,,219.02,4037752,
