timestamp,symbol,tradingDay,open,high,low,close,volume
2018-09-10 09:30:00-04:00,AMZN,2018-09-10,1971.0,1973.04,1955.0,1955.0,300448
2018-09-10 09:40:00-04:00,AMZN,2018-09-10,1956.09,1961.0,1945.261,1950.474,189971
2018-09-10 09:50:00-04:00,AMZN,2018-09-10,1950.636,1955.0,1946.37,1952.1,100778
2018-09-10 10:00:00-04:00,AMZN,2018-09-10,1952.1,1955.0,1944.0,1947.435,84351
2018-09-10 10:10:00-04:00,AMZN,2018-09-10,1947.5,1947.68,1931.516,1939.52,157431
2018-09-10 10:20:00-04:00,AMZN,2018-09-10,1939.5320000000002,1943.74,1933.0,1938.05,87822
2018-09-10 10:30:00-04:00,AMZN,2018-09-10,1938.43,1940.808,1933.035,1939.5320000000002,100210
2018-09-10 10:40:00-04:00,AMZN,2018-09-10,1939.56,1940.819,1935.24,1938.57,69454
2018-09-10 10:50:00-04:00,AMZN,2018-09-10,1938.7,1942.4,1937.07,1937.915,71220
2018-09-10 11:00:00-04:00,AMZN,2018-09-10,1937.533,1939.8,1933.51,1939.408,60094
2018-09-10 11:10:00-04:00,AMZN,2018-09-10,1939.55,1947.024,1939.374,1946.6,79750
2018-09-10 11:20:00-04:00,AMZN,2018-09-10,1946.68,1950.4489999999998,1945.31,1949.16,72345
2018-09-10 11:30:00-04:00,AMZN,2018-09-10,1949.2720000000002,1949.2720000000002,1940.6,1940.95,49615
2018-09-10 11:40:00-04:00,AMZN,2018-09-10,1941.149,1945.04,1940.0,1943.875,42885
2018-09-10 11:50:00-04:00,AMZN,2018-09-10,1944.15,1946.81,1943.58,1944.795,37491
2018-09-10 12:00:00-04:00,AMZN,2018-09-10,1944.5,1944.5,1939.325,1942.07,36361
2018-09-10 12:10:00-04:00,AMZN,2018-09-10,1942.1729999999998,1943.49,1939.21,1939.21,21599
2018-09-10 12:20:00-04:00,AMZN,2018-09-10,1938.921,1939.68,1937.207,1938.03,26084
2018-09-10 12:30:00-04:00,AMZN,2018-09-10,1937.94,1941.412,1936.89,1937.95,14242
2018-09-10 12:40:00-04:00,AMZN,2018-09-10,1937.7,1938.73,1936.2079999999999,1937.375,19295
